pergunta,provedor,marca,posicao,posicao_diff,sentimento,citada,familia,categoria
Quais cuidados na instalação de cooktops e fornos embutidos?,Gemini,Electrolux,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Gemini,Consul,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Gemini,Brastemp,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Gemini,Midea,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Gemini,Samsung,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Google AI Mode,Electrolux,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Google AI Mode,Consul,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Google AI Mode,Brastemp,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Google AI Mode,Midea,,,,0,nao classificado,coccao
Quais cuidados na instalação de cooktops e fornos embutidos?,Google AI Mode,Samsung,,,,0,nao classificado,coccao
Quais desumidificadores ajudam a evitar mofo em apartamentos?,All AI Platforms,Electrolux,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,All AI Platforms,Consul,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,All AI Platforms,Brastemp,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,All AI Platforms,Midea,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,All AI Platforms,Samsung,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Google AI Mode,Electrolux,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Google AI Mode,Consul,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Google AI Mode,Brastemp,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Google AI Mode,Midea,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Google AI Mode,Samsung,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,ChatGPT,Electrolux,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,ChatGPT,Consul,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,ChatGPT,Brastemp,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,ChatGPT,Midea,,lost,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,ChatGPT,Samsung,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Gemini,Electrolux,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Gemini,Consul,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Gemini,Brastemp,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Gemini,Midea,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Gemini,Samsung,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Perplexity,Electrolux,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Perplexity,Consul,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Perplexity,Brastemp,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Perplexity,Midea,,,,0,nao classificado,sem categoria
Quais desumidificadores ajudam a evitar mofo em apartamentos?,Perplexity,Samsung,,,,0,nao classificado,sem categoria
Quais detergentes e secantes são recomendados para lava-louças?,Google AI Mode,Electrolux,2.0,new,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Google AI Mode,Consul,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Google AI Mode,Brastemp,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Google AI Mode,Midea,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Google AI Mode,Samsung,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,All AI Platforms,Electrolux,3.5,,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,All AI Platforms,Consul,4.0,,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,All AI Platforms,Brastemp,3.0,,100%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,All AI Platforms,Midea,6.0,,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,All AI Platforms,Samsung,7.0,,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,ChatGPT,Electrolux,5.0,+2.0,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,ChatGPT,Consul,4.0,+2.0,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,ChatGPT,Brastemp,3.0,+2.0,100%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,ChatGPT,Midea,6.0,+2.0,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,ChatGPT,Samsung,7.0,+2.0,0%,1,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Perplexity,Electrolux,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Perplexity,Consul,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Perplexity,Brastemp,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Perplexity,Midea,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Perplexity,Samsung,,,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Gemini,Electrolux,,lost,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Gemini,Consul,,lost,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Gemini,Brastemp,,lost,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Gemini,Midea,,lost,,0,nao classificado,lava loucas
Quais detergentes e secantes são recomendados para lava-louças?,Gemini,Samsung,,,,0,nao classificado,lava loucas
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,ChatGPT,Electrolux,3.0,+2.0,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,ChatGPT,Consul,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,ChatGPT,Brastemp,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,ChatGPT,Midea,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,ChatGPT,Samsung,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,All AI Platforms,Electrolux,4.0,,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,All AI Platforms,Consul,4.0,,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,All AI Platforms,Brastemp,3.0,,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,All AI Platforms,Midea,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,All AI Platforms,Samsung,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Google AI Mode,Electrolux,5.0,2.0,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Google AI Mode,Consul,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Google AI Mode,Brastemp,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Google AI Mode,Midea,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Google AI Mode,Samsung,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Gemini,Electrolux,,lost,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Gemini,Consul,4.0,new,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Gemini,Brastemp,3.0,new,100%,1,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Gemini,Midea,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Gemini,Samsung,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Perplexity,Electrolux,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Perplexity,Consul,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Perplexity,Brastemp,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Perplexity,Midea,,,,0,nao classificado,coccao
Quais exaustores e coifas são mais eficientes para cozinhas abertas?,Perplexity,Samsung,,,,0,nao classificado,coccao
Quais filtros e sistemas evitam entupimentos na lava-louças?,All AI Platforms,Electrolux,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,All AI Platforms,Consul,2.0,,100%,1,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,All AI Platforms,Brastemp,1.0,,100%,1,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,All AI Platforms,Midea,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,All AI Platforms,Samsung,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,ChatGPT,Electrolux,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,ChatGPT,Consul,2.0,new,100%,1,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,ChatGPT,Brastemp,1.0,new,100%,1,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,ChatGPT,Midea,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,ChatGPT,Samsung,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Gemini,Electrolux,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Gemini,Consul,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Gemini,Brastemp,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Gemini,Midea,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Gemini,Samsung,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Google AI Mode,Electrolux,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Google AI Mode,Consul,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Google AI Mode,Brastemp,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Google AI Mode,Midea,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Google AI Mode,Samsung,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Perplexity,Electrolux,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Perplexity,Consul,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Perplexity,Brastemp,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Perplexity,Midea,,,,0,nao classificado,lava loucas
Quais filtros e sistemas evitam entupimentos na lava-louças?,Perplexity,Samsung,,,,0,nao classificado,lava loucas
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,All AI Platforms,Electrolux,1.0,,100%,1,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,All AI Platforms,Consul,3.0,,100%,1,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,All AI Platforms,Brastemp,2.0,,100%,1,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,All AI Platforms,Midea,,,,0,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,All AI Platforms,Samsung,,,,0,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,ChatGPT,Electrolux,1.0,0.0,100%,1,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,ChatGPT,Consul,3.0,0.0,100%,1,consumo e eficiencia,sem categoria
Quais fogões com selo de eficiência têm melhor desempenho em chamas?,ChatGPT,Brastemp,2.0,0.0,100%,1,consumo e eficiencia,sem categoria
