fonte,topico,texto,llm,familia,categoria,marcas_mencionadas,n_fontes_citadas,relevancia
prompts_topico_hisense,hisense,sabara.sistemasyens.com.br,google_ai_overview,nao classificado,sem categoria,1,3,87
prompts_topico_hisense,hisense,manos.ia,google_ai_overview,nao classificado,sem categoria,1,9,87
prompts_topico_hisense,hisense,ia manus,google_ai_overview,nao classificado,sem categoria,1,7,87
prompts_topico_hisense,hisense,manusa ia,google_ai_overview,nao classificado,sem categoria,1,8,87
prompts_topico_hisense,hisense,Hainan'ın lezzetleri ve geleneksel yemekleri nelerdir; nereden tatmalı ve hangi restoranları önerebilirsin?,gemini,nao classificado,sem categoria,1,0,87
prompts_topico_hisense,hisense,Hainan'ın lezzetleri ve geleneksel yemekleri nelerdir; nereden tatmalı ve hangi restoranları önerebilirsin?,google_ai_mode,nao classificado,sem categoria,1,16,87
prompts_topico_hisense,hisense,manus[,google_ai_overview,nao classificado,sem categoria,1,5,87
prompts_topico_hisense,hisense,Quais são as principais aplicações de uma IA chamada Manus IA e como ela pode ajudar no meu dia a dia?,gemini,nao classificado,sem categoria,1,0,87
prompts_topico_hisense,hisense,Quais são as principais aplicações de uma IA chamada Manus IA e como ela pode ajudar no meu dia a dia?,chatgpt,nao classificado,sem categoria,1,17,87
prompts_topico_hisense,hisense,qual é o site,google_ai_overview,nao classificado,sem categoria,1,5,87
prompts_topico_hisense,hisense,Quais são as melhores opções de geladeira Hisense para uma família de 4 pessoas?,google_ai_mode,aquisicao e comparacao,geladeira,1,11,87
prompts_topico_hisense,hisense,Quais são as melhores opções de geladeira Hisense para uma família de 4 pessoas?,gemini,aquisicao e comparacao,geladeira,1,0,87
prompts_topico_hisense,hisense,Quais são as melhores opções de geladeira Hisense para uma família de 4 pessoas?,chatgpt,aquisicao e comparacao,geladeira,1,13,87
prompts_topico_hisense,hisense,Hainan Adası'nı ziyaret etmek için en iyi mevsim hangisidir ve hava koşulları nasıldır?,google_ai_mode,nao classificado,sem categoria,1,15,87
prompts_topico_hisense,hisense,Quais obras clássicas exploram a ideia de 'o homem é aquilo que pensa' e onde posso lê-las?,google_ai_mode,nao classificado,sem categoria,1,7,87
prompts_topico_hisense,hisense,Quais são os significados mais comuns de insights em português e como eles são usados no dia a dia?,gemini,nao classificado,sem categoria,1,0,87
prompts_topico_hisense,hisense,"Como diferenciar Sattva, Rajas e Tamas na prática do dia a dia?",google_ai_mode,nao classificado,sem categoria,1,11,87
prompts_topico_hisense,hisense,o que o homem pensa,google_ai_overview,nao classificado,sem categoria,1,5,87
prompts_topico_hisense,hisense,検索時に有効な関連キーワードや検索クエリの例を知りたいです、例えばどんな語を組み合わせると良いですか？,google_ai_mode,nao classificado,sem categoria,1,4,87
prompts_topico_hisense,hisense,ホシンカンリを実践する際のよくある落とし穴とそれを回避する方法を教えてください。,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,ホシンカンリを実践する際のよくある落とし穴とそれを回避する方法を教えてください。,google_ai_mode,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,ホシンカンリを実践する際のよくある落とし穴とそれを回避する方法を教えてください。,gemini,nao classificado,sem categoria,0,4,87
prompts_topico_hisense,hisense,zatsu tabi のニュアンスを活かした自然な日本語翻訳や英語訳はどう表現しますか？,google_ai_mode,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,zatsu tabi のニュアンスを活かした自然な日本語翻訳や英語訳はどう表現しますか？,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,zatsu tabi のニュアンスを活かした自然な日本語翻訳や英語訳はどう表現しますか？,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,Heijunka e Kanban,google_ai_mode,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,Quais exemplos práticos de uso em frases cotidianas você recomendaria para entender melhor esse termo,chatgpt,aquisicao e comparacao,sem categoria,0,12,87
prompts_topico_hisense,hisense,Quais exemplos práticos de uso em frases cotidianas você recomendaria para entender melhor esse termo,gemini,aquisicao e comparacao,sem categoria,0,0,87
prompts_topico_hisense,hisense,Quais exemplos práticos de uso em frases cotidianas você recomendaria para entender melhor esse termo,google_ai_mode,aquisicao e comparacao,sem categoria,0,4,87
prompts_topico_hisense,hisense,ciencia sinonimo,google_ai_overview,nao classificado,sem categoria,0,2,87
prompts_topico_hisense,hisense,Como escolher entre diferentes técnicas de Kanban para suportar um sistema de produção heijunka?,chatgpt,aquisicao e comparacao,sem categoria,0,12,87
prompts_topico_hisense,hisense,Como escolher entre diferentes técnicas de Kanban para suportar um sistema de produção heijunka?,gemini,aquisicao e comparacao,sem categoria,0,0,87
prompts_topico_hisense,hisense,Como escolher entre diferentes técnicas de Kanban para suportar um sistema de produção heijunka?,google_ai_mode,aquisicao e comparacao,sem categoria,0,11,87
prompts_topico_hisense,hisense,insights traducao,google_ai_overview,nao classificado,sem categoria,0,7,87
prompts_topico_hisense,hisense,この語彙がネット検索で使われる場面や文脈を具体的に例示してくれますか？,google_ai_mode,nao classificado,sem categoria,0,4,87
prompts_topico_hisense,hisense,この語彙がネット検索で使われる場面や文脈を具体的に例示してくれますか？,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,この語彙がネット検索で使われる場面や文脈を具体的に例示してくれますか？,chatgpt,nao classificado,sem categoria,0,13,87
prompts_topico_hisense,hisense,o que site,google_ai_overview,nao classificado,sem categoria,0,7,87
prompts_topico_hisense,hisense,ciente sinônimo,google_ai_overview,nao classificado,sem categoria,0,2,87
prompts_topico_hisense,hisense,このジャンルを検索・視聴する際の注意点やマナーは何ですか？,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,このジャンルを検索・視聴する際の注意点やマナーは何ですか？,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,このジャンルを検索・視聴する際の注意点やマナーは何ですか？,google_ai_mode,nao classificado,sem categoria,0,7,87
prompts_topico_hisense,hisense,ter ciência de algo,google_ai_overview,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,defina site,google_ai_overview,nao classificado,sem categoria,0,6,87
prompts_topico_hisense,hisense,insights,google_ai_overview,nao classificado,sem categoria,0,11,87
prompts_topico_hisense,hisense,para sua ciencia,google_ai_overview,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,insights o'que é,google_ai_overview,nao classificado,sem categoria,0,13,87
prompts_topico_hisense,hisense,"Quais são os possíveis significados de termos assim, quando aparecem em conteúdos brasileiros, e como distingui-los?",chatgpt,nao classificado,sem categoria,0,11,87
prompts_topico_hisense,hisense,"Quais são os possíveis significados de termos assim, quando aparecem em conteúdos brasileiros, e como distingui-los?",google_ai_mode,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,insits,google_ai_overview,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,『Hentai Kai』や関連語の意味と由来を簡潔に教えてください。,google_ai_mode,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,『Hentai Kai』や関連語の意味と由来を簡潔に教えてください。,chatgpt,nao classificado,sem categoria,0,13,87
prompts_topico_hisense,hisense,『Hentai Kai』や関連語の意味と由来を簡潔に教えてください。,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,insite significado,google_ai_overview,nao classificado,sem categoria,0,9,87
prompts_topico_hisense,hisense,enviesada,google_ai_overview,nao classificado,sem categoria,0,9,87
prompts_topico_hisense,hisense,oq e website,google_ai_overview,nao classificado,sem categoria,0,11,87
prompts_topico_hisense,hisense,sistema syens vespasiano,google_ai_overview,nao classificado,sem categoria,0,4,87
prompts_topico_hisense,hisense,この『pururin』系の日本語表現はどんな意味合いで使われることが多いですか？,google_ai_mode,nao classificado,sem categoria,0,1,87
prompts_topico_hisense,hisense,この『pururin』系の日本語表現はどんな意味合いで使われることが多いですか？,chatgpt,nao classificado,sem categoria,0,21,87
prompts_topico_hisense,hisense,Why is 'hiss' linked with Megan Thee Stallion in media and lyrics?,chatgpt,nao classificado,sem categoria,0,14,87
prompts_topico_hisense,hisense,Nyakumi のネコ耳とふたなりジャンルが人気の理由を教えてください。,google_ai_mode,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Nyakumi のネコ耳とふたなりジャンルが人気の理由を教えてください。,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Nyakumi のネコ耳とふたなりジャンルが人気の理由を教えてください。,chatgpt,nao classificado,sem categoria,0,13,87
prompts_topico_hisense,hisense,enviesado significado,google_ai_overview,nao classificado,sem categoria,0,9,87
prompts_topico_hisense,hisense,検索で見つけやすいキーワードを4〜5つ、日本語で教えてください。,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,検索で見つけやすいキーワードを4〜5つ、日本語で教えてください。,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,検索で見つけやすいキーワードを4〜5つ、日本語で教えてください。,google_ai_mode,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,está ciente,google_ai_overview,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Hyeser no Brasil,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,ficou ciente,google_ai_overview,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,declaracao de ciencia,google_ai_overview,nao classificado,sem categoria,0,7,87
prompts_topico_hisense,hisense,enviesar significado,google_ai_overview,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,como escreve ciências,google_ai_overview,nao classificado,sem categoria,0,2,87
prompts_topico_hisense,hisense,cientes sinonimo,google_ai_overview,nao classificado,sem categoria,0,3,87
prompts_topico_hisense,hisense,Nyakumi ニャンコふたなりポルノ,google_ai_mode,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Nyakumi ニャンコふたなりポルノ,chatgpt,nao classificado,sem categoria,0,1,87
prompts_topico_hisense,hisense,Nyakumi ニャンコふたなりポルノ,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,O que significa o termo 'Interessências' e como ele ganhou relevância no Rio Preto?,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Interesses e Essências,chatgpt,nao classificado,sem categoria,0,11,87
prompts_topico_hisense,hisense,Interesses e Essências,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,ter ciencia,google_ai_overview,nao classificado,sem categoria,0,7,87
prompts_topico_hisense,hisense,insights significado,google_ai_overview,nao classificado,sem categoria,0,11,87
prompts_topico_hisense,hisense,rajás significado,google_ai_overview,nao classificado,sem categoria,0,9,87
prompts_topico_hisense,hisense,estar ciente,google_ai_overview,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,Como diferenciar o uso de 'ciente' de 'ciência' nas frases do dia a dia?,google_ai_mode,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,Como diferenciar o uso de 'ciente' de 'ciência' nas frases do dia a dia?,chatgpt,nao classificado,sem categoria,0,4,87
prompts_topico_hisense,hisense,Como diferenciar o uso de 'ciente' de 'ciência' nas frases do dia a dia?,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,descargo,google_ai_overview,nao classificado,sem categoria,0,9,87
prompts_topico_hisense,hisense,ciência tem acento,google_ai_overview,nao classificado,sem categoria,0,5,87
prompts_topico_hisense,hisense,ciência sinonimo de ciente,google_ai_overview,nao classificado,sem categoria,0,10,87
prompts_topico_hisense,hisense,ciente significado,google_ai_overview,nao classificado,sem categoria,0,6,87
prompts_topico_hisense,hisense,para ciencia de todos,google_ai_overview,nao classificado,sem categoria,0,2,87
prompts_topico_hisense,hisense,ciente disso,google_ai_overview,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Nyakumi に関する専門用語や略語を分かりやすく解説してください。,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,Nyakumi に関する専門用語や略語を分かりやすく解説してください。,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,Sistema Syens VRB,gemini,nao classificado,sem categoria,0,0,87
prompts_topico_hisense,hisense,ホシンカンリ（方針管理）,chatgpt,nao classificado,sem categoria,0,12,87
prompts_topico_hisense,hisense,ホシンカンリ（方針管理）,gemini,nao classificado,sem categoria,0,0,87
